,Unnamed: 0,Texto del Tweet,Autor,Fecha del Tweet,Favoritos,Retweets,Texto limpiado,POS tagged,SWN analysis
31,31,"Click on the below link to apply for the job vacancies,
https://t.co/gFipmjSmPN

#gotogulf #jobs #middleeast #jobseeker #recruitment #it #information #technology #hardware #network #engineer #system #administrator #helpdesk #service #technician #bahrain #saudiarabia #kuwait #uae https://t.co/RtcExFv59Z",tycoone7,Mon Jun 20 17:17:20 +0000 2022,0,0,Click the link apply the job vacancies gotogulf jobs middleeast jobseeker recruitment information technology hardware network engineer system administrator helpdesk service technician bahrain saudiarabia kuwait uae ,"[('Click', 'n'), ('link', 'n'), ('apply', 'v'), ('job', 'n'), ('vacancies', 'n'), ('gotogulf', 'v'), ('jobs', 'n'), ('middleeast', 'r'), ('jobseeker', 'n'), ('recruitment', 'n'), ('information', 'n'), ('technology', 'n'), ('hardware', 'n'), ('network', 'n'), ('engineer', 'n'), ('system', 'n'), ('administrator', 'n'), ('helpdesk', 'n'), ('service', 'n'), ('technician', 'a'), ('bahrain', 'n'), ('saudiarabia', 'a'), ('kuwait', 'n'), ('uae', 'n')]",Negative
32,32,The #ROS 2 #Hardware #Acceleration #Stack extends ROS 2 to leverage hardware acceleration and provide a #faster ROS 2 execution and a timing-safe event-driven #programming interface https://t.co/ASKbBCbfCb. #ROS #ROS2 #Robotics,rosorg,Mon Jun 20 17:14:24 +0000 2022,0,2,ROS Hardware Acceleration Stack extends ROS leverage hardware acceleration provide faster ROS execution a timing safe event driven programming interface ROS ROS Robotics,"[('ROS', 'n'), ('Hardware', 'n'), ('Acceleration', 'n'), ('Stack', 'n'), ('extends', 'v'), ('ROS', 'n'), ('leverage', 'n'), ('hardware', 'n'), ('acceleration', 'n'), ('provide', 'v'), ('faster', 'a'), ('ROS', 'n'), ('execution', 'n'), ('timing', 'n'), ('safe', 'a'), ('event', 'n'), ('driven', 'v'), ('programming', 'v'), ('interface', 'n'), ('ROS', 'n'), ('ROS', 'n'), ('Robotics', 'n')]",Negative
33,33,The #ROS 2 #Hardware #Acceleration #Stack extends ROS 2 to leverage hardware acceleration and provide a #faster ROS 2 execution and a timing-safe event-driven #programming interface https://t.co/ASKbBCbfCb. #ROS #ROS2 #Robotics,OpenRoboticsOrg,Mon Jun 20 17:07:24 +0000 2022,0,2,ROS Hardware Acceleration Stack extends ROS leverage hardware acceleration provide faster ROS execution a timing safe event driven programming interface ROS ROS Robotics,"[('ROS', 'n'), ('Hardware', 'n'), ('Acceleration', 'n'), ('Stack', 'n'), ('extends', 'v'), ('ROS', 'n'), ('leverage', 'n'), ('hardware', 'n'), ('acceleration', 'n'), ('provide', 'v'), ('faster', 'a'), ('ROS', 'n'), ('execution', 'n'), ('timing', 'n'), ('safe', 'a'), ('event', 'n'), ('driven', 'v'), ('programming', 'v'), ('interface', 'n'), ('ROS', 'n'), ('ROS', 'n'), ('Robotics', 'n')]",Negative
34,34,"📨Do you have a pre-compiled #version of Hexabitz #firmware?
🙂👉https://t.co/g18tNh2ogb
#coding #PCB #automation #edtech #hardware #software #FAQ #IoT #Marketing #STEM #MakerEd #robotics #programmers #100DaysOfCode #Entertainment https://t.co/xJrBCI392B",codedailybot,Mon Jun 20 17:03:54 +0000 2022,0,7,you a pre compiled version Hexabitz firmware coding PCB automation edtech hardware software FAQ IoT Marketing STEM MakerEd robotics programmers DaysOfCode Entertainment ,"[('pre', 'n'), ('compiled', 'v'), ('version', 'n'), ('Hexabitz', 'n'), ('firmware', 'n'), ('coding', 'v'), ('PCB', 'n'), ('automation', 'n'), ('edtech', 'n'), ('hardware', 'n'), ('software', 'n'), ('FAQ', 'n'), ('IoT', 'n'), ('Marketing', 'n'), ('STEM', 'n'), ('MakerEd', 'n'), ('robotics', 'n'), ('programmers', 'n'), ('DaysOfCode', 'n'), ('Entertainment', 'n')]",Positive
35,35,"📨Do you have a pre-compiled #version of Hexabitz #firmware?
🙂👉https://t.co/g18tNh2ogb
#coding #PCB #automation #edtech #hardware #software #FAQ #IoT #Marketing #STEM #MakerEd #robotics #programmers #100DaysOfCode #Entertainment https://t.co/xJrBCI392B",codedailybot,Mon Jun 20 17:03:54 +0000 2022,0,7,you a pre compiled version Hexabitz firmware coding PCB automation edtech hardware software FAQ IoT Marketing STEM MakerEd robotics programmers DaysOfCode Entertainment ,"[('pre', 'n'), ('compiled', 'v'), ('version', 'n'), ('Hexabitz', 'n'), ('firmware', 'n'), ('coding', 'v'), ('PCB', 'n'), ('automation', 'n'), ('edtech', 'n'), ('hardware', 'n'), ('software', 'n'), ('FAQ', 'n'), ('IoT', 'n'), ('Marketing', 'n'), ('STEM', 'n'), ('MakerEd', 'n'), ('robotics', 'n'), ('programmers', 'n'), ('DaysOfCode', 'n'), ('Entertainment', 'n')]",Positive
36,36,"Because we care a lot of your #feedback &amp; #questions, we've spesified #FAQs section at our #website to give you all the answers you're asking for 🤔❓Our #team is always there to meet your needs 😀🤍💡https://t.co/OmTe4TOvNe #coding #edtech #hardware #software #FAQ #100DaysOfCode https://t.co/5M4Tc9URg4",codedailybot,Mon Jun 20 17:03:54 +0000 2022,0,4,care lot feedback amp questions we ve spesified FAQs section our website give all answers re asking Our team always to meet your needs coding edtech hardware software FAQ DaysOfCode ,"[('care', 'n'), ('lot', 'n'), ('feedback', 'n'), ('amp', 'a'), ('questions', 'n'), ('spesified', 'a'), ('FAQs', 'n'), ('section', 'n'), ('website', 'a'), ('give', 'v'), ('answers', 'n'), ('asking', 'v'), ('team', 'n'), ('always', 'r'), ('meet', 'v'), ('needs', 'n'), ('coding', 'v'), ('edtech', 'n'), ('hardware', 'n'), ('software', 'n'), ('FAQ', 'n'), ('DaysOfCode', 'n')]",Neutral
37,37,"ARGB Heaven by @AndyLclr with the SAPPHIRE NITRO+ AMD Radeon RX 6900 XT🌈
.
.
#SAPPHIRE #NITRO #RX6900XT #gamingsetup #battlestation #graphicscard #GPU #SAPPHIREnation #SAPPHIRETech #AMD #Radeon #hardware #gamingcommunity https://t.co/vPnJwQ13fX",adam_borowiec,Mon Jun 20 17:03:08 +0000 2022,0,6,ARGB Heaven with SAPPHIRE NITRO AMD Radeon RX XT SAPPHIRE NITRO RX XT gamingsetup battlestation graphicscard GPU SAPPHIREnation SAPPHIRETech AMD Radeon hardware gamingcommunity ,"[('ARGB', 'n'), ('Heaven', 'n'), ('SAPPHIRE', 'n'), ('NITRO', 'n'), ('AMD', 'n'), ('Radeon', 'n'), ('RX', 'n'), ('XT', 'n'), ('SAPPHIRE', 'n'), ('NITRO', 'n'), ('RX', 'n'), ('XT', 'n'), ('gamingsetup', 'n'), ('battlestation', 'n'), ('graphicscard', 'n'), ('GPU', 'n'), ('SAPPHIREnation', 'n'), ('SAPPHIRETech', 'n'), ('AMD', 'n'), ('Radeon', 'n'), ('hardware', 'n'), ('gamingcommunity', 'n')]",Positive
38,38,"📨Do you have a pre-compiled #version of Hexabitz #firmware?
🙂👉https://t.co/g18tNh2ogb
#coding #PCB #automation #edtech #hardware #software #FAQ #IoT #Marketing #STEM #MakerEd #robotics #programmers #100DaysOfCode #Entertainment https://t.co/xJrBCI392B",xaelbot,Mon Jun 20 17:01:19 +0000 2022,0,7,you a pre compiled version Hexabitz firmware coding PCB automation edtech hardware software FAQ IoT Marketing STEM MakerEd robotics programmers DaysOfCode Entertainment ,"[('pre', 'n'), ('compiled', 'v'), ('version', 'n'), ('Hexabitz', 'n'), ('firmware', 'n'), ('coding', 'v'), ('PCB', 'n'), ('automation', 'n'), ('edtech', 'n'), ('hardware', 'n'), ('software', 'n'), ('FAQ', 'n'), ('IoT', 'n'), ('Marketing', 'n'), ('STEM', 'n'), ('MakerEd', 'n'), ('robotics', 'n'), ('programmers', 'n'), ('DaysOfCode', 'n'), ('Entertainment', 'n')]",Positive
39,39,"📨Do you have a pre-compiled #version of Hexabitz #firmware?
🙂👉https://t.co/g18tNh2ogb
#coding #PCB #automation #edtech #hardware #software #FAQ #IoT #Marketing #STEM #MakerEd #robotics #programmers #100DaysOfCode #Entertainment https://t.co/xJrBCI392B",JacobusSystems,Mon Jun 20 17:01:12 +0000 2022,0,7,you a pre compiled version Hexabitz firmware coding PCB automation edtech hardware software FAQ IoT Marketing STEM MakerEd robotics programmers DaysOfCode Entertainment ,"[('pre', 'n'), ('compiled', 'v'), ('version', 'n'), ('Hexabitz', 'n'), ('firmware', 'n'), ('coding', 'v'), ('PCB', 'n'), ('automation', 'n'), ('edtech', 'n'), ('hardware', 'n'), ('software', 'n'), ('FAQ', 'n'), ('IoT', 'n'), ('Marketing', 'n'), ('STEM', 'n'), ('MakerEd', 'n'), ('robotics', 'n'), ('programmers', 'n'), ('DaysOfCode', 'n'), ('Entertainment', 'n')]",Positive
40,40,"Because we care a lot of your #feedback &amp; #questions, we've spesified #FAQs section at our #website to give you all the answers you're asking for 🤔❓Our #team is always there to meet your needs 😀🤍💡https://t.co/OmTe4TOvNe #coding #edtech #hardware #software #FAQ #100DaysOfCode https://t.co/5M4Tc9URg4",JacobusSystems,Mon Jun 20 17:01:12 +0000 2022,0,4,care lot feedback amp questions we ve spesified FAQs section our website give all answers re asking Our team always to meet your needs coding edtech hardware software FAQ DaysOfCode ,"[('care', 'n'), ('lot', 'n'), ('feedback', 'n'), ('amp', 'a'), ('questions', 'n'), ('spesified', 'a'), ('FAQs', 'n'), ('section', 'n'), ('website', 'a'), ('give', 'v'), ('answers', 'n'), ('asking', 'v'), ('team', 'n'), ('always', 'r'), ('meet', 'v'), ('needs', 'n'), ('coding', 'v'), ('edtech', 'n'), ('hardware', 'n'), ('software', 'n'), ('FAQ', 'n'), ('DaysOfCode', 'n')]",Neutral
41,41,9 pulls knobs Salvage no sets Vintage by rarefinds4u https://t.co/7W5suy7Zlt via @Etsy #TMTinsta #vintage #freeshipping #pulls #knobs #salvage #hardware,SwirlingOrange1,Mon Jun 20 16:54:29 +0000 2022,0,6, pulls knobs Salvage sets Vintage rarefinds u via TMTinsta vintage freeshipping pulls knobs salvage hardware,"[('pulls', 'n'), ('knobs', 'v'), ('Salvage', 'n'), ('sets', 'n'), ('Vintage', 'n'), ('rarefinds', 'v'), ('u', 'a'), ('via', None), ('TMTinsta', 'n'), ('vintage', 'n'), ('freeshipping', 'v'), ('pulls', 'n'), ('knobs', 'a'), ('salvage', 'n'), ('hardware', 'n')]",Positive
42,42,"Check out Amerock 179 Dark Brass Faux Skeleton Keyhole 3"" Cabinet Door Thumb Pull Handle
https://t.co/7Y5RYRnfkd
#CabinetDoorPulls #DIY #Hardware @Ebay",DreamsReselling,Mon Jun 20 16:51:13 +0000 2022,0,3,Check Amerock Dark Brass Faux Skeleton Keyhole Cabinet Door Thumb Pull Handle CabinetDoorPulls DIY Hardware ,"[('Check', 'n'), ('Amerock', 'n'), ('Dark', 'n'), ('Brass', 'n'), ('Faux', 'n'), ('Skeleton', 'n'), ('Keyhole', 'n'), ('Cabinet', 'n'), ('Door', 'n'), ('Thumb', 'n'), ('Pull', 'n'), ('Handle', 'n'), ('CabinetDoorPulls', 'n'), ('DIY', 'n'), ('Hardware', 'n')]",Negative
43,43,"Registration is open for #natHACKS2022 from @neuralbertatech, the event spans two weeks and culminates in a 64-hour hackathon weekend. Workshops on #Python, #neurotech, @unity, #hardware and more. #bci #neuroscience #hackathon https://t.co/mx0RDwiMgS",NeuroTechZH,Mon Jun 20 16:26:11 +0000 2022,0,2,Registration open natHACKS the event spans two weeks culminates a hour hackathon weekend Workshops Python neurotech hardware more bci neuroscience hackathon ,"[('Registration', 'n'), ('open', 'a'), ('natHACKS', 'v'), ('event', 'n'), ('spans', 'v'), ('two', None), ('weeks', 'n'), ('culminates', 'v'), ('hour', 'n'), ('hackathon', 'n'), ('weekend', 'n'), ('Workshops', 'n'), ('Python', 'n'), ('neurotech', None), ('hardware', 'n'), ('bci', 'a'), ('neuroscience', 'n'), ('hackathon', 'n')]",Negative
44,44,"Check out Amerock 179 Dark Brass Faux Skeleton Keyhole 3"" Cabinet Door Thumb Pull Handle
https://t.co/7Y5RYRnfkd
#CabinetDoorPulls #DIY #Hardware @Ebay",RescuedFinds,Mon Jun 20 16:23:04 +0000 2022,0,3,Check Amerock Dark Brass Faux Skeleton Keyhole Cabinet Door Thumb Pull Handle CabinetDoorPulls DIY Hardware ,"[('Check', 'n'), ('Amerock', 'n'), ('Dark', 'n'), ('Brass', 'n'), ('Faux', 'n'), ('Skeleton', 'n'), ('Keyhole', 'n'), ('Cabinet', 'n'), ('Door', 'n'), ('Thumb', 'n'), ('Pull', 'n'), ('Handle', 'n'), ('CabinetDoorPulls', 'n'), ('DIY', 'n'), ('Hardware', 'n')]",Negative
45,45,SCOOP: DC Comics/Milestone To Publish Icon Vs Hardware #dccomics #milestone #icon #hardware https://t.co/BgohBWPFYs,wafflejuice,Mon Jun 20 16:21:24 +0000 2022,0,4,SCOOP DC Comics Milestone Publish Icon Vs Hardware dccomics milestone icon hardware ,"[('SCOOP', 'n'), ('DC', 'n'), ('Comics', 'n'), ('Milestone', 'n'), ('Publish', 'n'), ('Icon', 'n'), ('Vs', 'n'), ('Hardware', 'n'), ('dccomics', 'n'), ('milestone', 'v'), ('icon', 'n'), ('hardware', 'n')]",Neutral
46,46,"#ProjectSpotlight 🚀 ""Using GitHub Actions and Golioth to Automatically Deploy IoT Firmware""
Build your #ESP32 device firmware using PlatformIO and push the binary to the Golioth Platform
👉 https://t.co/yLaHAwXnvH
📌 #EmbeddedSystems #Engineering #Electronics #Hardware #IoT #OTA https://t.co/lgG5g2Kxp6",prajzler,Mon Jun 20 16:17:28 +0000 2022,0,3,ProjectSpotlight Using GitHub Actions Golioth Automatically Deploy IoT Firmware Build ESP device firmware using PlatformIO push binary the Golioth Platform EmbeddedSystems Engineering Electronics Hardware IoT OTA ,"[('ProjectSpotlight', 'n'), ('Using', 'n'), ('GitHub', 'n'), ('Actions', 'n'), ('Golioth', 'n'), ('Automatically', 'n'), ('Deploy', 'n'), ('IoT', 'n'), ('Firmware', 'n'), ('Build', 'n'), ('ESP', 'n'), ('device', 'n'), ('firmware', 'n'), ('using', 'v'), ('PlatformIO', 'n'), ('push', 'n'), ('binary', 'v'), ('Golioth', 'n'), ('Platform', 'n'), ('EmbeddedSystems', 'n'), ('Engineering', 'n'), ('Electronics', 'n'), ('Hardware', 'n'), ('IoT', 'n'), ('OTA', 'n')]",Negative
47,47,"Adam+ The 8-Bit #Emulator on #Hardware

A project by @DannyVDHSystems that brings us back in time where all the fun started! A pure Z80 platform with modern technologies that also run MSX software!

-- Hardware, Projects | MSXALL: https://t.co/xYW6FFRb6L. https://t.co/RNqmA6NYcM",StramarT,Mon Jun 20 16:12:17 +0000 2022,0,1,Adam Bit Emulator Hardware project brings us back time all fun started pure Z platform modern technologies that also run MSX software Hardware Projects MSXALL ,"[('Adam', 'n'), ('Bit', 'n'), ('Emulator', 'n'), ('Hardware', 'n'), ('project', 'n'), ('brings', 'v'), ('us', None), ('back', 'r'), ('time', 'n'), ('fun', 'n'), ('started', 'v'), ('pure', 'a'), ('Z', 'n'), ('platform', 'n'), ('modern', 'a'), ('technologies', 'n'), ('also', 'r'), ('run', 'v'), ('MSX', 'n'), ('software', 'n'), ('Hardware', 'n'), ('Projects', 'v'), ('MSXALL', 'n')]",Negative
48,48,Hybrid and #remotework opportunities in #hardware have been limited in the past. Let @MistyWestYVR explain how companies can adjust to the new normal of having a distributed team in this article.   https://t.co/IZbNyXRxE2,MistyWestYVR,Mon Jun 20 15:53:30 +0000 2022,0,0,Hybrid remotework opportunities hardware been limited the past Let explain companies adjust the new normal having distributed team this article ,"[('Hybrid', 'n'), ('remotework', 'n'), ('opportunities', 'n'), ('hardware', 'v'), ('limited', 'v'), ('past', 'a'), ('Let', 'n'), ('explain', 'n'), ('companies', 'n'), ('adjust', 'v'), ('new', 'a'), ('normal', 'a'), ('distributed', 'v'), ('team', 'n'), ('article', 'n')]",Positive
49,49,Its competition time... 🚨Win a 55 inch flat screen TV🚨All you need to do is like &amp; share this post and tag 3 friends!! Its easy!! #win #jdbrands #competition #distributor #tools #hardware https://t.co/XSsucmU3BA,marialangford,Mon Jun 20 15:50:10 +0000 2022,0,1220,competition time Win inch flat screen TVAll need do like amp share post tag friends easy win jdbrands competition distributor tools hardware ,"[('competition', 'n'), ('time', 'n'), ('Win', 'n'), ('inch', 'n'), ('flat', 'a'), ('screen', 'n'), ('TVAll', 'n'), ('need', None), ('like', None), ('amp', 'n'), ('share', 'n'), ('post', 'n'), ('tag', 'n'), ('friends', 'v'), ('easy', 'a'), ('win', 'v'), ('jdbrands', 'n'), ('competition', 'n'), ('distributor', 'n'), ('tools', 'n'), ('hardware', 'n')]",Positive
50,50,"DB Roberts offers value added services, including kitting, which helps reduce costs and improve accuracy. Learn more about kitting and the other services we provide: https://t.co/CX9oTBDPVm

#distributor #fastener #hardware #engineering #manufacturing https://t.co/ptSphVbXK5",lroecker,Mon Jun 20 15:50:07 +0000 2022,0,1,DB Roberts offers value added services including kitting helps reduce costs improve accuracy Learn about kitting the services provide distributor fastener hardware engineering manufacturing ,"[('DB', 'n'), ('Roberts', 'n'), ('offers', 'v'), ('value', 'n'), ('added', 'v'), ('services', 'n'), ('including', 'v'), ('kitting', 'v'), ('helps', 'a'), ('reduce', 'v'), ('costs', 'n'), ('improve', 'v'), ('accuracy', 'n'), ('Learn', 'n'), ('kitting', 'v'), ('services', 'n'), ('provide', 'v'), ('distributor', 'n'), ('fastener', 'n'), ('hardware', 'n'), ('engineering', 'n'), ('manufacturing', 'n')]",Positive
51,51,"Is your current hardware supplier letting you down? 🤔 Then get in touch with the Total Team. With over 18 years' experience, we know what good customer service looks like. Call 0113 243 2255
#hardware #totalhardware https://t.co/tWwIpdCkgS",Team4Marketing,Mon Jun 20 15:47:10 +0000 2022,0,2,your current hardware supplier letting down get touch the Total Team over years experience know good customer service looks like Call hardware totalhardware ,"[('current', 'a'), ('hardware', 'n'), ('supplier', 'n'), ('letting', 'v'), ('get', 'v'), ('touch', 'a'), ('Total', 'a'), ('Team', 'n'), ('years', 'n'), ('experience', 'r'), ('know', 'v'), ('good', 'a'), ('customer', 'n'), ('service', 'n'), ('looks', 'v'), ('like', None), ('Call', 'n'), ('hardware', 'n'), ('totalhardware', 'n')]",Positive
52,52,"Excited to share my first foray into music-making hardware! The Abacuysnth is designed to be easy and fun to play regardless of musical background -- it's a physical implementation of some ideas I've been experimenting with in software.

#synth #synthesizer #hardware #music #dsp https://t.co/OSWujU5zt3",fffosil,Mon Jun 20 15:33:05 +0000 2022,0,2769,Excited share first foray music making hardware Abacuysnth designed be easy fun play regardless musical background s physical implementation some ideas ve experimenting in software synth synthesizer hardware music dsp ,"[('Excited', 'n'), ('share', 'n'), ('first', 'a'), ('foray', 'n'), ('music', 'n'), ('making', 'v'), ('hardware', 'a'), ('Abacuysnth', 'n'), ('designed', 'v'), ('easy', 'a'), ('fun', 'a'), ('play', 'n'), ('regardless', 'r'), ('musical', 'a'), ('background', 'n'), ('physical', 'a'), ('implementation', 'n'), ('ideas', 'n'), ('experimenting', 'v'), ('software', 'n'), ('synth', 'a'), ('synthesizer', 'n'), ('hardware', 'n'), ('music', 'n'), ('dsp', 'n')]",Positive
